"url","title","source","language","page_name","title_latin_name","title_latin_name_has_ampersand","title_latin_name_has_asterisk","title_ru_name"
"https://compendium.com.ua/akt/73/40833/iopamidolum/","ЙОПАМИДОЛ (IOPAMIDOLUM)","compendium.com.ua","ru","iopamidolum","iopamidolum",False,False,"йопамидол"
"https://compendium.com.ua/akt/73/3109/iopromidum/","ЙОПРОМИД (IOPROMIDUM)","compendium.com.ua","ru","iopromidum","iopromidum",False,False,"йопромид"
"https://compendium.com.ua/akt/89/143/yohimbinum/","ЙОХИМБИН* (YOHIMBINUM*)","compendium.com.ua","ru","yohimbinum","yohimbinum",False,True,"йохимбин"
"https://compendium.com.ua/akt/71/1041/gabapentinum/","ГАБАПЕНТИН (GABAPENTINUM)","compendium.com.ua","ru","gabapentinum","gabapentinum",False,False,"габапентин"
"https://compendium.com.ua/akt/71/49032/gadobutrolum/","ГАДОБУТРОЛ (GADOBUTROLUM)","compendium.com.ua","ru","gadobutrolum","gadobutrolum",False,False,"гадобутрол"
"https://compendium.com.ua/akt/71/3240/gadodiamidum/","ГАДОДИАМИД (GADODIAMIDUM)","compendium.com.ua","ru","gadodiamidum","gadodiamidum",False,False,"гадодиамид"
"https://compendium.com.ua/akt/65/598775/acidum-gadoxeticum/","ГАДОКСЕТОВАЯ КИСЛОТА (ACIDUM GADOXETICUM)","compendium.com.ua","ru","acidum-gadoxeticum","acidum gadoxeticum",False,False,"гадоксетовая кислота"
"https://compendium.com.ua/akt/65/3239/acidum-gadopenteticum/","ГАДОПЕНТЕТОВАЯ КИСЛОТА (ACIDUM GADOPENTETICUM)","compendium.com.ua","ru","acidum-gadopenteticum","acidum gadopenteticum",False,False,"гадопентетовая кислота"
"https://compendium.com.ua/akt/65/500988/acidum-gadotericum/","ГАДОТЕРОВАЯ КИСЛОТА (ACIDUM GADOTERICUM)","compendium.com.ua","ru","acidum-gadotericum","acidum gadotericum",False,False,"гадотеровая кислота"
"https://compendium.com.ua/akt/71/38108/galavitum/","ГАЛАВИТ* (GALAVITUM*)","compendium.com.ua","ru","galavitum","galavitum",False,True,"галавит"
"https://compendium.com.ua/akt/71/1294/galantaminum/","ГАЛАНТАМИН (GALANTAMINUM)","compendium.com.ua","ru","galantaminum","galantaminum",False,False,"галантамин"
"https://compendium.com.ua/akt/72/3236/haloperidolum/","ГАЛОПЕРИДОЛ (HALOPERIDOLUM)","compendium.com.ua","ru","haloperidolum","haloperidolum",False,False,"галоперидол"
"https://compendium.com.ua/akt/65/3234/acidum-gammaaminobutyricum/","ГАММА-АМИНОМАСЛЯНАЯ КИСЛОТА* (ACIDUM GAMMA-AMINOBUTYRICUM*)","compendium.com.ua","ru","acidum-gammaaminobutyricum","acidum gamma-aminobutyricum",False,True,"гамма-аминомасляная кислота"
"https://compendium.com.ua/akt/71/49571/ganirelixum/","ГАНИРЕЛИКС (GANIRELIXUM)","compendium.com.ua","ru","ganirelixum","ganirelixum",False,False,"ганиреликс"
"https://compendium.com.ua/akt/71/3233/ganciclovirum/","ГАНЦИКЛОВИР (GANCICLOVIRUM)","compendium.com.ua","ru","ganciclovirum","ganciclovirum",False,False,"ганцикловир"
"https://compendium.com.ua/akt/71/49133/gatifloxacinum/","ГАТИФЛОКСАЦИН (GATIFLOXACINUM)","compendium.com.ua","ru","gatifloxacinum","gatifloxacinum",False,False,"гатифлоксацин"
"https://compendium.com.ua/akt/71/3232/guaifenesinum/","ГВАЙФЕНЕЗИН (GUAIFENESINUM)","compendium.com.ua","ru","guaifenesinum","guaifenesinum",False,False,"гвайфенезин"
"https://compendium.com.ua/akt/72/932/hexamethonii-bromidum/","ГЕКСАМЕТОНИЯ БРОМИД (HEXAMETHONII BROMIDUM)","compendium.com.ua","ru","hexamethonii-bromidum","hexamethonii bromidum",False,False,"гексаметония бромид"
"https://compendium.com.ua/akt/72/3229/hexoprenalinum/","ГЕКСОПРЕНАЛИН (HEXOPRENALINUM)","compendium.com.ua","ru","hexoprenalinum","hexoprenalinum",False,False,"гексопреналин"
"https://compendium.com.ua/akt/72/3230/hexetidinum/","ГЕКСЭТИДИН (HEXETIDINUM)","compendium.com.ua","ru","hexetidinum","hexetidinum",False,False,"гексэтидин"
"https://compendium.com.ua/akt/71/93173/gemifloxacinum/","ГЕМИФЛОКСАЦИН (GEMIFLOXACINUM)","compendium.com.ua","ru","gemifloxacinum","gemifloxacinum",False,False,"гемифлоксацин"
"https://compendium.com.ua/akt/71/1001/gemcitabinum/","ГЕМЦИТАБИН (GEMCITABINUM)","compendium.com.ua","ru","gemcitabinum","gemcitabinum",False,False,"гемцитабин"
"https://compendium.com.ua/akt/71/3226/gentamicinum/","ГЕНТАМИЦИН (GENTAMICINUM)","compendium.com.ua","ru","gentamicinum","gentamicinum",False,False,"гентамицин"
"https://compendium.com.ua/akt/73/326455/ibrutinibum/","ИБРУТИНИБ (IBRUTINIBUM)","compendium.com.ua","ru","ibrutinibum","ibrutinibum",False,False,"ибрутиниб"
"https://compendium.com.ua/akt/73/3138/ibuprofenum/","ИБУПРОФЕН (IBUPROFENUM)","compendium.com.ua","ru","ibuprofenum","ibuprofenum",False,False,"ибупрофен"
"https://compendium.com.ua/akt/73/76688/ivabradinum/","ИВАБРАДИН (IVABRADINUM)","compendium.com.ua","ru","ivabradinum","ivabradinum",False,False,"ивабрадин"
"https://compendium.com.ua/akt/73/798500/ivermectinum/","ИВЕРМЕКТИН (IVERMECTINUM)","compendium.com.ua","ru","ivermectinum","ivermectinum",False,False,"ивермектин"
"https://compendium.com.ua/akt/73/3137/idarubicinum/","ИДАРУБИЦИН (IDARUBICINUM)","compendium.com.ua","ru","idarubicinum","idarubicinum",False,False,"идарубицин"
"https://compendium.com.ua/akt/73/390269/idarucizumabum/","ИДАРУЦИЗУМАБ (IDARUCIZUMABUM)","compendium.com.ua","ru","idarucizumabum","idarucizumabum",False,False,"идаруцизумаб"
"https://compendium.com.ua/akt/73/241012/idursulfasum/","ИДУРСУЛЬФАЗА (IDURSULFASUM)","compendium.com.ua","ru","idursulfasum","idursulfasum",False,False,"идурсульфаза"
"https://compendium.com.ua/akt/73/3136/isoconazolum/","ИЗОКОНАЗОЛ (ISOCONAZOLUM)","compendium.com.ua","ru","isoconazolum","isoconazolum",False,False,"изоконазол"
"https://compendium.com.ua/akt/73/3134/isoniazidum/","ИЗОНИАЗИД (ISONIAZIDUM)","compendium.com.ua","ru","isoniazidum","isoniazidum",False,False,"изониазид"
"https://compendium.com.ua/akt/73/3131/isosorbidi-dinitras/","ИЗОСОРБИДА ДИНИТРАТ (ISOSORBIDI DINITRAS)","compendium.com.ua","ru","isosorbidi-dinitras","isosorbidi dinitras",False,False,"изосорбида динитрат"
"https://compendium.com.ua/akt/73/3130/isosorbidi-mononitras/","ИЗОСОРБИДА МОНОНИТРАТ (ISOSORBIDI MONONITRAS)","compendium.com.ua","ru","isosorbidi-mononitras","isosorbidi mononitras",False,False,"изосорбида мононитрат"
"https://compendium.com.ua/akt/73/3129/isotretinoinum/","ИЗОТРЕТИНОИН (ISOTRETINOINUM)","compendium.com.ua","ru","isotretinoinum","isotretinoinum",False,False,"изотретиноин"
"https://compendium.com.ua/akt/73/584/isofluranum/","ИЗОФЛУРАН (ISOFLURANUM)","compendium.com.ua","ru","isofluranum","isofluranum",False,False,"изофлуран"
"https://compendium.com.ua/akt/73/80619/iloprostum/","ИЛОПРОСТ (ILOPROSTUM)","compendium.com.ua","ru","iloprostum","iloprostum",False,False,"илопрост"
"https://compendium.com.ua/akt/73/38107/imatinibum/","ИМАТИНИБ (IMATINIBUM)","compendium.com.ua","ru","imatinibum","imatinibum",False,False,"иматиниб"
"https://compendium.com.ua/akt/73/54850/imiglucerasum/","ИМИГЛЮЦЕРАЗА (IMIGLUCERASUM)","compendium.com.ua","ru","imiglucerasum","imiglucerasum",False,False,"имиглюцераза"
"https://compendium.com.ua/akt/80/673235/pentanedioic-acid-imidazolyl-ethanamide/","ИМИДАЗОЛИЛЭТАНАМИД ПЕНТАНДИОВОЙ КИСЛОТЫ (PENTANEDIOIC ACID IMIDAZOLYL ETHANAMIDE)","compendium.com.ua","ru","pentanedioic-acid-imidazolyl-ethanamide","pentanedioic acid imidazolyl ethanamide",False,False,"имидазолилэтанамид пентандиовой кислоты"
