"url","title","source","language","page_name","title_latin_name","title_latin_name_has_asterisk","title_uk_name"
"https://compendium.com.ua/uk/akt/67/36350/cetrorelixum/","ЦЕТРОРЕЛИКС (CETRORELIXUM)","compendium.com.ua","uk","cetrorelixum","CETRORELIXUM",False,"ЦЕТРОРЕЛИКС"
"https://compendium.com.ua/uk/akt/67/93189/cetuximabum/","ЦЕТУКСИМАБ (CETUXIMABUM)","compendium.com.ua","uk","cetuximabum","CETUXIMABUM",False,"ЦЕТУКСИМАБ"
"https://compendium.com.ua/uk/akt/67/2655/cefadroxilum/","ЦЕФАДРОКСИЛ (CEFADROXILUM)","compendium.com.ua","uk","cefadroxilum","CEFADROXILUM",False,"ЦЕФАДРОКСИЛ"
"https://compendium.com.ua/uk/akt/67/2654/cefazolinum/","ЦЕФАЗОЛІН (CEFAZOLINUM)","compendium.com.ua","uk","cefazolinum","CEFAZOLINUM",False,"ЦЕФАЗОЛІН"
"https://compendium.com.ua/uk/akt/67/2652/cefalexinum/","ЦЕФАЛЕКСИН (CEFALEXINUM)","compendium.com.ua","uk","cefalexinum","CEFALEXINUM",False,"ЦЕФАЛЕКСИН"
"https://compendium.com.ua/uk/akt/67/242050/cefdinirum/","ЦЕФДИНІР (CEFDINIRUM)","compendium.com.ua","uk","cefdinirum","CEFDINIRUM",False,"ЦЕФДИНІР"
"https://compendium.com.ua/uk/akt/67/399568/cefditorenum/","ЦЕФДИТОРЕН (CEFDITORENUM)","compendium.com.ua","uk","cefditorenum","CEFDITORENUM",False,"ЦЕФДИТОРЕН"
"https://compendium.com.ua/uk/akt/67/392/cefepimum/","ЦЕФЕПІМ (CEFEPIMUM)","compendium.com.ua","uk","cefepimum","CEFEPIMUM",False,"ЦЕФЕПІМ"
"https://compendium.com.ua/uk/akt/67/2648/cefiximum/","ЦЕФІКСИМ (CEFIXIMUM)","compendium.com.ua","uk","cefiximum","CEFIXIMUM",False,"ЦЕФІКСИМ"
"https://compendium.com.ua/uk/akt/67/2645/cefoperazonum/","ЦЕФОПЕРАЗОН (CEFOPERAZONUM)","compendium.com.ua","uk","cefoperazonum","CEFOPERAZONUM",False,"ЦЕФОПЕРАЗОН"
"https://compendium.com.ua/uk/akt/67/2644/cefotaximum/","ЦЕФОТАКСИМ (CEFOTAXIMUM)","compendium.com.ua","uk","cefotaximum","CEFOTAXIMUM",False,"ЦЕФОТАКСИМ"
"https://compendium.com.ua/uk/akt/67/2355/cefpodoximum/","ЦЕФПОДОКСИМ (CEFPODOXIMUM)","compendium.com.ua","uk","cefpodoximum","CEFPODOXIMUM",False,"ЦЕФПОДОКСИМ"
"https://compendium.com.ua/uk/akt/67/2640/ceftazidimum/","ЦЕФТАЗИДИМ (CEFTAZIDIMUM)","compendium.com.ua","uk","ceftazidimum","CEFTAZIDIMUM",False,"ЦЕФТАЗИДИМ"
"https://compendium.com.ua/uk/akt/67/2638/ceftriaxonum/","ЦЕФТРІАКСОН (CEFTRIAXONUM)","compendium.com.ua","uk","ceftriaxonum","CEFTRIAXONUM",False,"ЦЕФТРІАКСОН"
"https://compendium.com.ua/uk/akt/67/2637/cefuroximum/","ЦЕФУРОКСИМ (CEFUROXIMUM)","compendium.com.ua","uk","cefuroximum","CEFUROXIMUM",False,"ЦЕФУРОКСИМ"
"https://compendium.com.ua/uk/akt/67/43496/cyclamen-europaeumcaucasium/","ЦИКЛАМЕН ЄВРОПЕЙСЬКИЙ/КАВКАЗЬКИЙ*& (CYCLAMEN EUROPAEUM/CAUCASIUM*&)","compendium.com.ua","uk","cyclamen-europaeumcaucasium","CYCLAMEN EUROPAEUM/CAUCASIUM*&",False,"ЦИКЛАМЕН ЄВРОПЕЙСЬКИЙ/КАВКАЗЬКИЙ*&"
"https://compendium.com.ua/uk/akt/71/355/gummi-huari/","Х'ЮАРОВА СМОЛА* (GUMMI HUARI*)","compendium.com.ua","uk","gummi-huari","GUMMI HUARI",True,"Х'ЮАРОВА СМОЛА"
"https://compendium.com.ua/uk/akt/69/271/equisetum-arvense/","ХВОЩ ПОЛЬОВИЙ*& (EQUISETUM ARVENSE*&)","compendium.com.ua","uk","equisetum-arvense","EQUISETUM ARVENSE*&",False,"ХВОЩ ПОЛЬОВИЙ*&"
"https://compendium.com.ua/uk/akt/67/530/chymotrypsinum/","ХІМОТРИПСИН (CHYMOTRYPSINUM)","compendium.com.ua","uk","chymotrypsinum","CHYMOTRYPSINUM",False,"ХІМОТРИПСИН"
"https://compendium.com.ua/uk/akt/81/2675/quinagolidum/","ХІНАГОЛІД (QUINAGOLIDUM)","compendium.com.ua","uk","quinagolidum","QUINAGOLIDUM",False,"ХІНАГОЛІД"
"https://compendium.com.ua/uk/akt/81/2674/quinaprilum/","ХІНАПРИЛ (QUINAPRILUM)","compendium.com.ua","uk","quinaprilum","QUINAPRILUM",False,"ХІНАПРИЛ"
"https://compendium.com.ua/uk/akt/81/1516/quifenadinum/","ХІФЕНАДИН (QUIFENADINUM)","compendium.com.ua","uk","quifenadinum","QUIFENADINUM",False,"ХІФЕНАДИН"
"https://compendium.com.ua/uk/akt/67/2672/chlorambucilum/","ХЛОРАМБУЦИЛ (CHLORAMBUCILUM)","compendium.com.ua","uk","chlorambucilum","CHLORAMBUCILUM",False,"ХЛОРАМБУЦИЛ"
"https://compendium.com.ua/uk/akt/67/2671/chloramphenicolum/","ХЛОРАМФЕНІКОЛ (CHLORAMPHENICOLUM)","compendium.com.ua","uk","chloramphenicolum","CHLORAMPHENICOLUM",False,"ХЛОРАМФЕНІКОЛ"
"https://compendium.com.ua/uk/akt/67/2670/chlorhexidinum/","ХЛОРГЕКСИДИН (CHLORHEXIDINUM)","compendium.com.ua","uk","chlorhexidinum","CHLORHEXIDINUM",False,"ХЛОРГЕКСИДИН"
"https://compendium.com.ua/uk/akt/67/301/chlornitrophenolum/","ХЛОРНІТРОФЕНОЛ* (CHLORNITROPHENOLUM*)","compendium.com.ua","uk","chlornitrophenolum","CHLORNITROPHENOLUM",True,"ХЛОРНІТРОФЕНОЛ"
"https://compendium.com.ua/uk/akt/67/2666/chloropyraminum/","ХЛОРОПІРАМІН (CHLOROPYRAMINUM)","compendium.com.ua","uk","chloropyraminum","CHLOROPYRAMINUM",False,"ХЛОРОПІРАМІН"
"https://compendium.com.ua/uk/akt/67/2665/chloroquinum/","ХЛОРОХІН (CHLOROQUINUM)","compendium.com.ua","uk","chloroquinum","CHLOROQUINUM",False,"ХЛОРОХІН"
"https://compendium.com.ua/uk/akt/67/2585/chlorpromazine/","ХЛОРПРОМАЗИН (CHLORPROMAZINE)","compendium.com.ua","uk","chlorpromazine","CHLORPROMAZINE",False,"ХЛОРПРОМАЗИН"
"https://compendium.com.ua/uk/akt/67/2663/chlorprothixene/","ХЛОРПРОТИКСЕН (CHLORPROTHIXENE)","compendium.com.ua","uk","chlorprothixene","CHLORPROTHIXENE",False,"ХЛОРПРОТИКСЕН"
"https://compendium.com.ua/uk/akt/67/2660/chlorquinaldolum/","ХЛОРХІНАЛЬДОЛ (CHLORQUINALDOLUM)","compendium.com.ua","uk","chlorquinaldolum","CHLORQUINALDOLUM",False,"ХЛОРХІНАЛЬДОЛ"
"https://compendium.com.ua/uk/akt/67/2659/cholini-salicylas/","ХОЛІНУ САЛІЦИЛАТ (CHOLINI SALICYLAS)","compendium.com.ua","uk","cholini-salicylas","CHOLINI SALICYLAS",False,"ХОЛІНУ САЛІЦИЛАТ"
"https://compendium.com.ua/uk/akt/67/2437/chondroitini-sulfas/","ХОНДРОЇТИН СУЛЬФАТ* (CHONDROITINI SULFAS*)","compendium.com.ua","uk","chondroitini-sulfas","CHONDROITINI SULFAS",True,"ХОНДРОЇТИН СУЛЬФАТ"
"https://compendium.com.ua/uk/akt/67/96923/choriogonadotropinum-alfa/","ХОРІОГОНАДОТРОПІН АЛЬФА (CHORIOGONADOTROPINUM ALFA)","compendium.com.ua","uk","choriogonadotropinum-alfa","CHORIOGONADOTROPINUM ALFA",False,"ХОРІОГОНАДОТРОПІН АЛЬФА"
"https://compendium.com.ua/uk/akt/67/173003/chlorin-e6/","ХЛОРИН Е6* (CHLORIN E6*)","compendium.com.ua","uk","chlorin-e6","CHLORIN E6",True,"ХЛОРИН Е6"
"https://compendium.com.ua/uk/akt/67/2662/chlortalidonum/","ХЛОРТАЛІДОН (CHLORTALIDONUM)","compendium.com.ua","uk","chlortalidonum","CHLORTALIDONUM",False,"ХЛОРТАЛІДОН"
"https://compendium.com.ua/uk/akt/70/439/factor-coagulationis-ix/","ФАКТОР ЗГОРТАННЯ IX* (FACTOR COAGULATIONIS IX*)","compendium.com.ua","uk","factor-coagulationis-ix","FACTOR COAGULATIONIS IX",True,"ФАКТОР ЗГОРТАННЯ IX"
"https://compendium.com.ua/uk/akt/70/75/factor-coagulationis-viii/","ФАКТОР ЗГОРТАННЯ VIII* (FACTOR COAGULATIONIS VIII*)","compendium.com.ua","uk","factor-coagulationis-viii","FACTOR COAGULATIONIS VIII",True,"ФАКТОР ЗГОРТАННЯ VIII"
"https://compendium.com.ua/uk/akt/70/2725/famotidinum/","ФАМОТИДИН (FAMOTIDINUM)","compendium.com.ua","uk","famotidinum","FAMOTIDINUM",False,"ФАМОТИДИН"
"https://compendium.com.ua/uk/akt/70/2724/famciclovirum/","ФАМЦИКЛОВІР (FAMCICLOVIRUM)","compendium.com.ua","uk","famciclovirum","FAMCICLOVIRUM",False,"ФАМЦИКЛОВІР"
"https://compendium.com.ua/uk/akt/70/171413/febuxostatum/","ФЕБУКСОСТАТ (FEBUXOSTATUM)","compendium.com.ua","uk","febuxostatum","FEBUXOSTATUM",False,"ФЕБУКСОСТАТ"
"https://compendium.com.ua/uk/akt/70/25/fexofenadinum/","ФЕКСОФЕНАДИН (FEXOFENADINUM)","compendium.com.ua","uk","fexofenadinum","FEXOFENADINUM",False,"ФЕКСОФЕНАДИН"
"https://compendium.com.ua/uk/akt/70/2722/felodipinum/","ФЕЛОДИПІН (FELODIPINUM)","compendium.com.ua","uk","felodipinum","FELODIPINUM",False,"ФЕЛОДИПІН"
"https://compendium.com.ua/uk/akt/80/2721/phenazepamum/","ФЕНАЗЕПАМ* (PHENAZEPAMUM*)","compendium.com.ua","uk","phenazepamum","PHENAZEPAMUM",True,"ФЕНАЗЕПАМ"
"https://compendium.com.ua/uk/akt/80/627/phenibutum/","ФЕНІБУТ* (PHENIBUTUM*)","compendium.com.ua","uk","phenibutum","PHENIBUTUM",True,"ФЕНІБУТ"
"https://compendium.com.ua/uk/akt/80/477/phenylephrinum/","ФЕНІЛЕФРИН (PHENYLEPHRINUM)","compendium.com.ua","uk","phenylephrinum","PHENYLEPHRINUM",False,"ФЕНІЛЕФРИН"
"https://compendium.com.ua/uk/akt/80/503/phenindionum/","ФЕНІНДІОН (PHENINDIONUM)","compendium.com.ua","uk","phenindionum","PHENINDIONUM",False,"ФЕНІНДІОН"
"https://compendium.com.ua/uk/akt/80/2109/phenytoinum/","ФЕНІТОЇН (PHENYTOINUM)","compendium.com.ua","uk","phenytoinum","PHENYTOINUM",False,"ФЕНІТОЇН"
"https://compendium.com.ua/uk/akt/80/2716/phenobarbitalum/","ФЕНОБАРБІТАЛ (PHENOBARBITALUM)","compendium.com.ua","uk","phenobarbitalum","PHENOBARBITALUM",False,"ФЕНОБАРБІТАЛ"
"https://compendium.com.ua/uk/akt/80/215/phenolum-purum/","ФЕНОЛ ЧИСТИЙ* (PHENOLUM PURUM*)","compendium.com.ua","uk","phenolum-purum","PHENOLUM PURUM",True,"ФЕНОЛ ЧИСТИЙ"
"https://compendium.com.ua/uk/akt/70/2714/fenoterolum/","ФЕНОТЕРОЛ (FENOTEROLUM)","compendium.com.ua","uk","fenoterolum","FENOTEROLUM",False,"ФЕНОТЕРОЛ"
"https://compendium.com.ua/uk/akt/70/1368/fenofibratum/","ФЕНОФІБРАТ (FENOFIBRATUM)","compendium.com.ua","uk","fenofibratum","FENOFIBRATUM",False,"ФЕНОФІБРАТ"
"https://compendium.com.ua/uk/akt/70/2712/fenspiridum/","ФЕНСПІРИД (FENSPIRIDUM)","compendium.com.ua","uk","fenspiridum","FENSPIRIDUM",False,"ФЕНСПІРИД"
"https://compendium.com.ua/uk/akt/70/2711/fentanylum/","ФЕНТАНІЛ (FENTANYLUM)","compendium.com.ua","uk","fentanylum","FENTANYLUM",False,"ФЕНТАНІЛ"
"https://compendium.com.ua/uk/akt/70/40418/fenticonazolum/","ФЕНТИКОНАЗОЛ (FENTICONAZOLUM)","compendium.com.ua","uk","fenticonazolum","FENTICONAZOLUM",False,"ФЕНТИКОНАЗОЛ"
"https://compendium.com.ua/uk/akt/70/160/foeniculum-vulgare-mill/","ФЕНХЕЛЬ ЗВИЧАЙНИЙ*& (FOENICULUM VULGARE MILL.*&)","compendium.com.ua","uk","foeniculum-vulgare-mill","FOENICULUM VULGARE MILL.*&",False,"ФЕНХЕЛЬ ЗВИЧАЙНИЙ*&"
"https://compendium.com.ua/uk/akt/84/49242/tadalafilum/","ТАДАЛАФІЛ (TADALAFILUM)","compendium.com.ua","uk","tadalafilum","TADALAFILUM",False,"ТАДАЛАФІЛ"
"https://compendium.com.ua/uk/akt/84/86477/tacrolimusum/","ТАКРОЛІМУС (TACROLIMUSUM)","compendium.com.ua","uk","tacrolimusum","TACROLIMUSUM",False,"ТАКРОЛІМУС"
"https://compendium.com.ua/uk/akt/84/743012/talazoparibum/","ТАЛАЗОПАРІБ (TALAZOPARIBUM)","compendium.com.ua","uk","talazoparibum","TALAZOPARIBUM",False,"ТАЛАЗОПАРІБ"
"https://compendium.com.ua/uk/akt/84/84352/thalidomidum/","ТАЛІДОМІД (THALIDOMIDUM)","compendium.com.ua","uk","thalidomidum","THALIDOMIDUM",False,"ТАЛІДОМІД"
"https://compendium.com.ua/uk/akt/84/2789/tamoxifenum/","ТАМОКСИФЕН (TAMOXIFENUM)","compendium.com.ua","uk","tamoxifenum","TAMOXIFENUM",False,"ТАМОКСИФЕН"
"https://compendium.com.ua/uk/akt/84/419/tamsulosinum/","ТАМСУЛОЗИН (TAMSULOSINUM)","compendium.com.ua","uk","tamsulosinum","TAMSULOSINUM",False,"ТАМСУЛОЗИН"
"https://compendium.com.ua/uk/akt/84/484/taurinum/","ТАУРИН (TAURINUM)","compendium.com.ua","uk","taurinum","TAURINUM",False,"ТАУРИН"
"https://compendium.com.ua/uk/akt/84/119964/tafluprostum/","ТАФЛУПРОСТ (TAFLUPROSTUM)","compendium.com.ua","uk","tafluprostum","TAFLUPROSTUM",False,"ТАФЛУПРОСТ"
"https://compendium.com.ua/uk/akt/84/2788/tegafurum/","ТЕГАФУР (TEGAFURUM)","compendium.com.ua","uk","tegafurum","TEGAFURUM",False,"ТЕГАФУР"
"https://compendium.com.ua/uk/akt/84/54854/teicoplaninum/","ТЕЙКОПЛАНІН (TEICOPLANINUM)","compendium.com.ua","uk","teicoplaninum","TEICOPLANINUM",False,"ТЕЙКОПЛАНІН"
"https://compendium.com.ua/uk/akt/84/36/telmisartanum/","ТЕЛМІСАРТАН (TELMISARTANUM)","compendium.com.ua","uk","telmisartanum","TELMISARTANUM",False,"ТЕЛМІСАРТАН"
"https://compendium.com.ua/uk/akt/84/111069/telbivudinum/","ТЕЛЬБИВУДИН (TELBIVUDINUM)","compendium.com.ua","uk","telbivudinum","TELBIVUDINUM",False,"ТЕЛЬБИВУДИН"
"https://compendium.com.ua/uk/akt/77/223/mebicarum/","ТЕМГІКОЛУРИЛ (TEMGICOLURILUM)","compendium.com.ua","uk","mebicarum","TEMGICOLURILUM",False,"ТЕМГІКОЛУРИЛ"
"https://compendium.com.ua/uk/akt/84/37772/temozolomidum/","ТЕМОЗОЛОМІД (TEMOZOLOMIDUM)","compendium.com.ua","uk","temozolomidum","TEMOZOLOMIDUM",False,"ТЕМОЗОЛОМІД"
"https://compendium.com.ua/uk/akt/84/56369/tenecteplasum/","ТЕНЕКТЕПЛАЗА (TENECTEPLASUM)","compendium.com.ua","uk","tenecteplasum","TENECTEPLASUM",False,"ТЕНЕКТЕПЛАЗА"
"https://compendium.com.ua/uk/akt/84/2784/tenonitrozolum/","ТЕНОНІТРОЗОЛ (TENONITROZOLUM)","compendium.com.ua","uk","tenonitrozolum","TENONITROZOLUM",False,"ТЕНОНІТРОЗОЛ"
"https://compendium.com.ua/uk/akt/84/106043/tenofovirum/","ТЕНОФОВІР (TENOFOVIRUM)","compendium.com.ua","uk","tenofovirum","TENOFOVIRUM",False,"ТЕНОФОВІР"
"https://compendium.com.ua/uk/akt/84/2783/theophyllinum/","ТЕОФІЛІН* (THEOPHYLLINUM*)","compendium.com.ua","uk","theophyllinum","THEOPHYLLINUM",True,"ТЕОФІЛІН"
"https://compendium.com.ua/uk/akt/84/1483/terazosinum/","ТЕРАЗОЗИН (TERAZOSINUM)","compendium.com.ua","uk","terazosinum","TERAZOSINUM",False,"ТЕРАЗОЗИН"
"https://compendium.com.ua/uk/akt/84/2782/terbinafinum/","ТЕРБІНАФІН (TERBINAFINUM)","compendium.com.ua","uk","terbinafinum","TERBINAFINUM",False,"ТЕРБІНАФІН"
"https://compendium.com.ua/uk/akt/69/2616/epirubicinum/","ЕПІРУБІЦИН (EPIRUBICINUM)","compendium.com.ua","uk","epirubicinum","EPIRUBICINUM",False,"ЕПІРУБІЦИН"
"https://compendium.com.ua/uk/akt/69/80615/eplerenonum/","ЕПЛЕРЕНОН (EPLERENONUM)","compendium.com.ua","uk","eplerenonum","EPLERENONUM",False,"ЕПЛЕРЕНОН"
"https://compendium.com.ua/uk/akt/69/2615/epoetinum-alfa/","ЕПОЕТИН АЛЬФА (EPOETINUM ALFA)","compendium.com.ua","uk","epoetinum-alfa","EPOETINUM ALFA",False,"ЕПОЕТИН АЛЬФА"
"https://compendium.com.ua/uk/akt/69/2614/epoetinum-beta/","ЕПОЕТИН БЕТА (EPOETINUM BETA)","compendium.com.ua","uk","epoetinum-beta","EPOETINUM BETA",False,"ЕПОЕТИН БЕТА"
"https://compendium.com.ua/uk/akt/69/393/eprosartanum/","ЕПРОСАРТАН (EPROSARTANUM)","compendium.com.ua","uk","eprosartanum","EPROSARTANUM",False,"ЕПРОСАРТАН"
"https://compendium.com.ua/uk/akt/69/377/eptacogum-alfa-activatum/","ЕПТАКОГ АЛЬФА (АКТИВОВАНИЙ) (EPTACOGUM ALFA (ACTIVATUM))","compendium.com.ua","uk","eptacogum-alfa-activatum","ACTIVATUM",False,"ЕПТАКОГ АЛЬФА"
"https://compendium.com.ua/uk/akt/69/37774/eptifibatidum/","ЕПТИФІБАТИД (EPTIFIBATIDUM)","compendium.com.ua","uk","eptifibatidum","EPTIFIBATIDUM",False,"ЕПТИФІБАТИД"
"https://compendium.com.ua/uk/akt/65/148/aerva-lannata/","ЕРВА ШЕРСТИСТА*& (AERVA LANNATA*&)","compendium.com.ua","uk","aerva-lannata","AERVA LANNATA*&",False,"ЕРВА ШЕРСТИСТА*&"
"https://compendium.com.ua/uk/akt/69/544/ergocalciferolum/","ЕРГОКАЛЬЦИФЕРОЛ (ERGOCALCIFEROLUM)","compendium.com.ua","uk","ergocalciferolum","ERGOCALCIFEROLUM",False,"ЕРГОКАЛЬЦИФЕРОЛ"
"https://compendium.com.ua/uk/akt/69/93198/erdosteinum/","ЕРДОСТЕЇН (ERDOSTEINUM)","compendium.com.ua","uk","erdosteinum","ERDOSTEINUM",False,"ЕРДОСТЕЇН"
"https://compendium.com.ua/uk/akt/69/2610/erythromycinum/","ЕРИТРОМІЦИН (ERYTHROMYCINUM)","compendium.com.ua","uk","erythromycinum","ERYTHROMYCINUM",False,"ЕРИТРОМІЦИН"
"https://compendium.com.ua/uk/akt/69/93187/erlotinibum/","ЕРЛОТИНІБ (ERLOTINIBUM)","compendium.com.ua","uk","erlotinibum","ERLOTINIBUM",False,"ЕРЛОТИНІБ"
"https://compendium.com.ua/uk/akt/69/122806/ertapenemum/","ЕРТАПЕНЕМ (ERTAPENEMUM)","compendium.com.ua","uk","ertapenemum","ERTAPENEMUM",False,"ЕРТАПЕНЕМ"
"https://compendium.com.ua/uk/akt/69/64798/esmololum/","ЕСМОЛОЛ (ESMOLOLUM)","compendium.com.ua","uk","esmololum","ESMOLOLUM",False,"ЕСМОЛОЛ"
"https://compendium.com.ua/uk/akt/69/2609/estradiolum/","ЕСТРАДІОЛ (ESTRADIOLUM)","compendium.com.ua","uk","estradiolum","ESTRADIOLUM",False,"ЕСТРАДІОЛ"
"https://compendium.com.ua/uk/akt/69/2608/estradioli-valeras/","ЕСТРАДІОЛУ ВАЛЕРАТ (ESTRADIOLI VALERAS)","compendium.com.ua","uk","estradioli-valeras","ESTRADIOLI VALERAS",False,"ЕСТРАДІОЛУ ВАЛЕРАТ"
"https://compendium.com.ua/uk/akt/69/2607/estramustinum/","ЕСТРАМУСТИН (ESTRAMUSTINUM)","compendium.com.ua","uk","estramustinum","ESTRAMUSTINUM",False,"ЕСТРАМУСТИН"
"https://compendium.com.ua/uk/akt/69/2606/estrioli-succinas/","ЕСТРІОЛУ СУКЦИНАТ (ESTRIOLI SUCCINAS)","compendium.com.ua","uk","estrioli-succinas","ESTRIOLI SUCCINAS",False,"ЕСТРІОЛУ СУКЦИНАТ"
"https://compendium.com.ua/uk/akt/65/2605/aescinum/","ЕСЦИН* (AESCINUM*)","compendium.com.ua","uk","aescinum","AESCINUM",True,"ЕСЦИН"
"https://compendium.com.ua/uk/akt/69/55368/escitalopram/","ЕСЦИТАЛОПРАМ (ESCITALOPRAM)","compendium.com.ua","uk","escitalopram","ESCITALOPRAM",False,"ЕСЦИТАЛОПРАМ"
"https://compendium.com.ua/uk/akt/85/407056/ulinastatinum/","УЛІНАСТАТИН (ULINASTATINUM)","compendium.com.ua","uk","ulinastatinum","ULINASTATINUM",False,"УЛІНАСТАТИН"
"https://compendium.com.ua/uk/akt/85/185099/ulipristal/","УЛІПРИСТАЛ (ULIPRISTAL)","compendium.com.ua","uk","ulipristal","ULIPRISTAL",False,"УЛІПРИСТАЛ"
"https://compendium.com.ua/uk/akt/85/2729/urapidilum/","УРАПІДИЛ (URAPIDILUM)","compendium.com.ua","uk","urapidilum","URAPIDILUM",False,"УРАПІДИЛ"
"https://compendium.com.ua/uk/akt/85/2728/urokinasum/","УРОКІНАЗА (UROKINASUM)","compendium.com.ua","uk","urokinasum","UROKINASUM",False,"УРОКІНАЗА"
"https://compendium.com.ua/uk/akt/85/2727/urofollitropinum/","УРОФОЛІТРОПІН (UROFOLLITROPINUM)","compendium.com.ua","uk","urofollitropinum","UROFOLLITROPINUM",False,"УРОФОЛІТРОПІН"
"https://compendium.com.ua/uk/akt/65/2726/acidum-ursodeoxycholicum/","УРСОДЕЗОКСИХОЛЕВА КИСЛОТА (ACIDUM URSODEOXYCHOLICUM)","compendium.com.ua","uk","acidum-ursodeoxycholicum","ACIDUM URSODEOXYCHOLICUM",False,"УРСОДЕЗОКСИХОЛЕВА КИСЛОТА"
"https://compendium.com.ua/uk/akt/85/127137/ustecinumab/","УСТЕКІНУМАБ (USTECINUMAB)","compendium.com.ua","uk","ustecinumab","USTECINUMAB",False,"УСТЕКІНУМАБ"
"https://compendium.com.ua/uk/akt/85/409874/udenafilum/","УДЕНАФІЛ (UDENAFILUM)","compendium.com.ua","uk","udenafilum","UDENAFILUM",False,"УДЕНАФІЛ"
"https://compendium.com.ua/uk/akt/85/480/umifenovirum/","УМІФЕНОВІР (UMIFENOVIRUM)","compendium.com.ua","uk","umifenovirum","UMIFENOVIRUM",False,"УМІФЕНОВІР"
"https://compendium.com.ua/uk/akt/85/699783/upadacitinibum/","УПАДАЦИТИНІБ (UPADACITINIBUM)","compendium.com.ua","uk","upadacitinibum","UPADACITINIBUM",False,"УПАДАЦИТИНІБ"
"https://compendium.com.ua/uk/akt/76/3048/levothyroxinum-natricum/","ЛЕВОТИРОКСИН НАТРІЙ (LEVOTHYROXINUM NATRICUM)","compendium.com.ua","uk","levothyroxinum-natricum","LEVOTHYROXINUM NATRICUM",False,"ЛЕВОТИРОКСИН НАТРІЙ"
"https://compendium.com.ua/uk/akt/76/32931/levofloxacinum/","ЛЕВОФЛОКСАЦИН (LEVOFLOXACINUM)","compendium.com.ua","uk","levofloxacinum","LEVOFLOXACINUM",False,"ЛЕВОФЛОКСАЦИН"
"https://compendium.com.ua/uk/akt/76/93202/levocetirizinum/","ЛЕВОЦЕТИРИЗИН (LEVOCETIRIZINUM)","compendium.com.ua","uk","levocetirizinum","LEVOCETIRIZINUM",False,"ЛЕВОЦЕТИРИЗИН"
"https://compendium.com.ua/uk/akt/76/3047/leuprorelinum/","ЛЕЙПРОРЕЛІН (LEUPRORELINUM)","compendium.com.ua","uk","leuprorelinum","LEUPRORELINUM",False,"ЛЕЙПРОРЕЛІН"
"https://compendium.com.ua/uk/akt/76/269456/lenalidomidum/","ЛЕНАЛИДОМИД (LENALIDOMIDUM)","compendium.com.ua","uk","lenalidomidum","LENALIDOMIDUM",False,"ЛЕНАЛИДОМИД"
"https://compendium.com.ua/uk/akt/76/988/lenograstimum/","ЛЕНОГРАСТИМ (LENOGRASTIMUM)","compendium.com.ua","uk","lenograstimum","LENOGRASTIMUM",False,"ЛЕНОГРАСТИМ"
"https://compendium.com.ua/uk/akt/65/184/acorus-calamus/","ЛЕПЕХА ЗВИЧАЙНА*& (ACORUS CALAMUS*&)","compendium.com.ua","uk","acorus-calamus","ACORUS CALAMUS*&",False,"ЛЕПЕХА ЗВИЧАЙНА*&"
"https://compendium.com.ua/uk/akt/76/60436/lercanidipinum/","ЛЕРКАНІДИПІН (LERCANIDIPINUM)","compendium.com.ua","uk","lercanidipinum","LERCANIDIPINUM",False,"ЛЕРКАНІДИПІН"
"https://compendium.com.ua/uk/akt/76/152393/lespedeza-bicolor/","ЛЕСПЕДЕЗА ДВОКОЛЬОРНА*& (LESPEDEZA BICOLOR)","compendium.com.ua","uk","lespedeza-bicolor","LESPEDEZA BICOLOR",False,"ЛЕСПЕДЕЗА ДВОКОЛЬОРНА*&"
"https://compendium.com.ua/uk/akt/76/55/letrozolum/","ЛЕТРОЗОЛ (LETROZOLUM)","compendium.com.ua","uk","letrozolum","LETROZOLUM",False,"ЛЕТРОЗОЛ"
"https://compendium.com.ua/uk/akt/76/39082/leflunomidum/","ЛЕФЛУНОМІД (LEFLUNOMIDUM)","compendium.com.ua","uk","leflunomidum","LEFLUNOMIDUM",False,"ЛЕФЛУНОМІД"
"https://compendium.com.ua/uk/akt/76/856932/lecithin/","ЛЕЦИТИН* (LECITHIN*)","compendium.com.ua","uk","lecithin","LECITHIN",True,"ЛЕЦИТИН"
"https://compendium.com.ua/uk/akt/84/14/tilia-cordataplatyphyllus-scop/","ЛИПА СЕРЦЕЛИСТА/ШИРОКОЛИСТА*& (TILIA CORDATA/PLATYPHYLLUS SCOP.*&)","compendium.com.ua","uk","tilia-cordataplatyphyllus-scop","TILIA CORDATA/PLATYPHYLLUS SCOP.*&",False,"ЛИПА СЕРЦЕЛИСТА/ШИРОКОЛИСТА*&"
"https://compendium.com.ua/uk/akt/76/3046/lidocainum/","ЛІДОКАЇН (LIDOCAINUM)","compendium.com.ua","uk","lidocainum","LIDOCAINUM",False,"ЛІДОКАЇН"
"https://compendium.com.ua/uk/akt/76/3045/lisinoprilum/","ЛІЗИНОПРИЛ (LISINOPRILUM)","compendium.com.ua","uk","lisinoprilum","LISINOPRILUM",False,"ЛІЗИНОПРИЛ"
"https://compendium.com.ua/uk/akt/76/64590/linezolidum/","ЛІНЕЗОЛІД (LINEZOLIDUM)","compendium.com.ua","uk","linezolidum","LINEZOLIDUM",False,"ЛІНЕЗОЛІД"
